2.42331706926445	0.316794619971392	0.0566157261012222	0.0618728422508212	0.0165377419880136	0.0864183659295303	0.159975441702708	0.131679834086263	0.0623852832781226	0.0738770969494354	0.0394131904682199	0.0268636548727661	0.00237904441200747	0.000823077870537378	0.00000000000000000000000000000000000000000000000000000000000000000826941396970438	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000640343617210702
0.396403062435376	2.69340406950221	0.149117637520276	0.0166058015561892	0.0166903574870612	0.0552418607286801	0.0741191853023297	0.0787303109984147	0.0774396882060515	0.0550063626839119	0.0469898006027141	0.0151585532080055	0.00419739257479061	0.00109609021876108	0.000347689684544646	0.00000000000000000000000000000000000000810159665645954
0.00327843830447539	0.578919868300127	3.34391704423367	0.10431047499198	0.0106801603076113	0.0428958514604553	0.0449075633439761	0.0803409899684625	0.0850675948475184	0.0665064879439811	0.047289426325666	0.0247266017159436	0.00449042679749539	0.000572045373426172	0.000000000000000000000000494061247036686	0.000182411083167595
0.0198419360835484	0.0249692405448999	1.04531776160312	3.60597589784649	0.0436912194828294	0.0485541518998312	0.0557614222647038	0.0881695986549383	0.0752955879665481	0.0883944882523138	0.0494279480455411	0.030490601803135	0.00486925697066883	0.000825136100804551	0.00000000000000000000000000000000621502933973787	0.000000000000000000000000000000000000000000000000000000000000000000000170951004056334
0.0222288101174483	0.0133452136557935	0.00529289956661806	0.44684421169064	0.257036088632325	0.0332548006953732	0.0228048564003226	0.0302915701887227	0.0197236576700907	0.0243247678584746	0.0131837539897567	0.00966006037717379	0.000622289199792681	0.00112809769194708	0.000177168530496881	0.0000000000000000000000000000000000000000000000121999611130012
0.0278864714256863	0.0769881532924606	0.0240703317072605	0.124164657349642	0.184198878721272	0.126951661697862	0.0226790437682079	0.0329152308105186	0.0400189226048214	0.0352837678063196	0.00937089085782051	0.0155961743906892	0.004080564336455	0.00216587612705697	0.00046333257142023	0.00128697911902735
0.0563556970231497	0.264675481836833	0.174397952485396	0.110956113840529	0.0343598900663325	0.0709855839122754	0.0659250545387174	0.0501375263310004	0.0558997369643806	0.0293147348931048	0.0243740874671555	0.00378284679341611	0.00529421585775544	0.000404359064690137	0.00000000000000000000000000000000000000000000000165534157079123	0.000000000000000000000000000000000000000000000000000000311455745178079
0.105979228640647	0.175609778182757	0.128074723299114	0.0650771757710226	0.0146191595840934	0.0500706484113642	0.071386581861725	0.0587135219092389	0.0670069835543304	0.0323271904886786	0.00487124941843863	0.011482728665736	0.000583929322716739	0.00191608696825089	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184606921487753	0.000000000000000000000000000000000000000000000000000000000000000000970714150333426
0.0346477047935494	0.102566704922489	0.0810435431604647	0.326451028791032	0.00718100781434944	0.0256629695497349	0.0257586776625727	0.0383725737060983	0.0845450665565661	0.0303941118372998	0.0344634201570359	0.00974029566375186	0.005925295388581	0.000443446730380258	0.0000000000000000000000000000000000000000000000000000000000000000000481733968697884	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240538617555278
0.290591878202593	0.230711589463111	0.14874660958328	0.530154107352775	0.00522505978201894	0.0321592779814194	0.0634352689969543	0.0604107473492923	0.0579165876727363	0.0351046826074717	0.0438713690308239	0.020365510696612	0.00360818549805877	0.00157703945866239	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000621672190863516	0.00000000000000000000000000000000000000000000000000000000000000000000000327746145389677
