1.574625	1.536632	1.509240	1.511788	1.506291	1.544008	1.574541	1.603094	1.544532	1.534427	1.511647	1.535474	1.519184	1.488280	1.487425	1.551288	1.576536	1.607322	1.624675	1.635903	1.655976	1.662987	1.618812	1.577856	1.543708	1.655106	1.660265	1.673700	1.580040	1.554371	1.570076	1.539749	1.595513	1.683647	1.789615	1.827154	1.828178	1.796634	1.782517	1.769295	1.755847	1.808832	1.812914	1.831741	1.817566	1.741029	1.754403	1.744369	1.733310	1.700032	1.688835	1.674627	1.659638	1.661946	1.634718	1.666894	1.625456	1.693515	1.669362	1.666600	1.641837	1.556466	1.179049	1.155427	1.121640	1.053832	0.937140	0.973178	1.028687	1.006067	0.979252	0.984702	0.965312	0.975199	0.939425	0.946589	0.912504	0.899060	0.825475	0.796609	0.742667	0.709862	0.666397	0.610800	0.570072	0.518996	0.483756	0.437094	0.231645	0.175444	0.134036	0.104306	0.103691	0.129044	0.099916	0.074371	0.051099	0.038450	0.024742	0.016480
1.536632	1.499555	1.472824	1.475311	1.469947	1.506754	1.536549	1.564414	1.507265	1.497404	1.475173	1.498426	1.482528	1.452370	1.451535	1.513857	1.538497	1.568540	1.585474	1.596431	1.616020	1.622862	1.579753	1.539785	1.506461	1.615170	1.620205	1.633316	1.541916	1.516866	1.532193	1.502597	1.557015	1.643023	1.746434	1.783067	1.784067	1.753284	1.739507	1.726604	1.713481	1.765188	1.769171	1.787544	1.773711	1.699020	1.712071	1.702280	1.691488	1.659013	1.648086	1.634221	1.619593	1.621846	1.595275	1.626674	1.586236	1.652653	1.629083	1.626388	1.602222	1.518910	1.150600	1.127548	1.094576	1.028405	0.914529	0.949697	1.003866	0.981793	0.955624	0.960943	0.942020	0.951669	0.916758	0.923749	0.890487	0.877367	0.805557	0.777388	0.724748	0.692734	0.650318	0.596062	0.556317	0.506473	0.472084	0.426547	0.226056	0.171211	0.130802	0.101789	0.101190	0.125930	0.097505	0.072577	0.049866	0.037522	0.024145	0.016083
1.509240	1.472824	1.446569	1.449012	1.443743	1.479894	1.509159	1.536527	1.480396	1.470711	1.448877	1.471715	1.456101	1.426480	1.425660	1.486871	1.511071	1.540579	1.557211	1.567973	1.587212	1.593932	1.551592	1.512336	1.479607	1.586378	1.591323	1.604201	1.514429	1.489826	1.504880	1.475811	1.529260	1.613734	1.715302	1.751282	1.752264	1.722030	1.708499	1.695826	1.682936	1.733721	1.737634	1.755679	1.742093	1.668733	1.681552	1.671935	1.661335	1.629439	1.618707	1.605089	1.590722	1.592934	1.566838	1.597677	1.557960	1.623193	1.600043	1.597396	1.573661	1.491834	1.130090	1.107448	1.075064	1.010072	0.898226	0.932768	0.985971	0.964291	0.938589	0.943813	0.925228	0.934705	0.900416	0.907282	0.874613	0.861727	0.791197	0.763530	0.711828	0.680386	0.638725	0.585437	0.546400	0.497445	0.463668	0.418944	0.222026	0.168159	0.128470	0.099975	0.099386	0.123685	0.095767	0.071283	0.048977	0.036853	0.023714	0.015796
1.511788	1.475311	1.449012	1.451459	1.446182	1.482393	1.511707	1.539122	1.482896	1.473195	1.451324	1.474200	1.458560	1.428889	1.428068	1.489382	1.513623	1.543181	1.559841	1.570621	1.589893	1.596624	1.554212	1.514891	1.482105	1.589058	1.594011	1.606910	1.516987	1.492342	1.507421	1.478304	1.531843	1.616460	1.718199	1.754240	1.755223	1.724938	1.711384	1.698690	1.685779	1.736649	1.740568	1.758644	1.745035	1.671551	1.684392	1.674759	1.664141	1.632191	1.621441	1.607800	1.593409	1.595625	1.569484	1.600375	1.560591	1.625934	1.602745	1.600093	1.576319	1.494354	1.131998	1.109318	1.076880	1.011778	0.899743	0.934343	0.987636	0.965920	0.940174	0.945407	0.926790	0.936283	0.901937	0.908814	0.876090	0.863183	0.792534	0.764819	0.713030	0.681535	0.639804	0.586425	0.547323	0.498285	0.464452	0.419651	0.222401	0.168443	0.128687	0.100144	0.099554	0.123894	0.095928	0.071403	0.049060	0.036915	0.023754	0.015823
1.506291	1.469947	1.443743	1.446182	1.440923	1.477003	1.506211	1.533525	1.477504	1.467838	1.446046	1.468840	1.453256	1.423693	1.422875	1.483967	1.508120	1.537570	1.554169	1.564910	1.584112	1.590819	1.548561	1.509382	1.476716	1.583280	1.588215	1.601067	1.511471	1.486916	1.501940	1.472929	1.526273	1.610582	1.711951	1.747861	1.748841	1.718666	1.705161	1.692513	1.679649	1.730335	1.734240	1.752249	1.738690	1.665474	1.678267	1.668669	1.658090	1.626256	1.615545	1.601954	1.587615	1.589823	1.563777	1.594556	1.554917	1.620022	1.596918	1.594275	1.570587	1.488920	1.127882	1.105285	1.072964	1.008099	0.896472	0.930946	0.984045	0.962407	0.936756	0.941970	0.923420	0.932879	0.898657	0.905510	0.872905	0.860044	0.789652	0.762038	0.710438	0.679057	0.637478	0.584293	0.545332	0.496473	0.462763	0.418125	0.221593	0.167830	0.128219	0.099779	0.099192	0.123444	0.095580	0.071144	0.048882	0.036781	0.023668	0.015765
1.544008	1.506754	1.479894	1.482393	1.477003	1.513987	1.543925	1.571924	1.514500	1.504592	1.482255	1.505619	1.489645	1.459342	1.458503	1.521124	1.545882	1.576069	1.593085	1.604095	1.623777	1.630652	1.587336	1.547176	1.513693	1.622924	1.627983	1.641157	1.549318	1.524148	1.539548	1.509810	1.564490	1.650910	1.754818	1.791627	1.792631	1.761701	1.747858	1.734893	1.721706	1.773661	1.777664	1.796125	1.782226	1.707176	1.720290	1.710452	1.699608	1.666977	1.655998	1.642066	1.627368	1.629631	1.602933	1.634483	1.593851	1.660587	1.636904	1.634195	1.609914	1.526202	1.156124	1.132961	1.099831	1.033342	0.918919	0.954256	1.008685	0.986506	0.960211	0.965556	0.946542	0.956238	0.921159	0.928183	0.894762	0.881579	0.809424	0.781119	0.728227	0.696060	0.653440	0.598924	0.558987	0.508904	0.474350	0.428595	0.227141	0.172033	0.131430	0.102278	0.101675	0.126534	0.097973	0.072925	0.050106	0.037702	0.024261	0.016160
1.574541	1.536549	1.509159	1.511707	1.506211	1.543925	1.574456	1.603008	1.544449	1.534345	1.511566	1.535392	1.519103	1.488200	1.487345	1.551204	1.576452	1.607236	1.624588	1.635815	1.655887	1.662898	1.618726	1.577771	1.543626	1.655017	1.660176	1.673610	1.579955	1.554287	1.569992	1.539666	1.595427	1.683556	1.789519	1.827056	1.828080	1.796538	1.782421	1.769200	1.755753	1.808735	1.812817	1.831643	1.817469	1.740935	1.754308	1.744276	1.733217	1.699941	1.688745	1.674537	1.659549	1.661857	1.634631	1.666804	1.625369	1.693424	1.669273	1.666511	1.641749	1.556382	1.178986	1.155365	1.121580	1.053776	0.937090	0.973126	1.028632	1.006014	0.979199	0.984650	0.965260	0.975147	0.939375	0.946538	0.912455	0.899012	0.825431	0.796566	0.742627	0.709824	0.666361	0.610767	0.570041	0.518968	0.483730	0.437070	0.231633	0.175435	0.134029	0.104300	0.103686	0.129037	0.099910	0.074367	0.051096	0.038447	0.024741	0.016480
1.603094	1.564414	1.536527	1.539122	1.533525	1.571924	1.603008	1.632078	1.572457	1.562169	1.538978	1.563236	1.546651	1.515188	1.514317	1.579335	1.605040	1.636382	1.654049	1.665480	1.685916	1.693054	1.648080	1.606384	1.571619	1.685030	1.690282	1.703961	1.608607	1.582474	1.598463	1.567587	1.624360	1.714087	1.821971	1.860189	1.861232	1.829117	1.814745	1.801284	1.787593	1.841536	1.845692	1.864859	1.850428	1.772506	1.786122	1.775908	1.764648	1.730769	1.719369	1.704904	1.689644	1.691994	1.664274	1.697031	1.654844	1.724134	1.699545	1.696732	1.671522	1.584607	1.200366	1.176317	1.141919	1.072885	0.954084	0.990773	1.047286	1.024257	0.996957	1.002506	0.982765	0.992831	0.956410	0.963703	0.929002	0.915315	0.840399	0.811011	0.756094	0.722697	0.678446	0.621843	0.580379	0.528379	0.492502	0.444997	0.235834	0.178616	0.136459	0.106192	0.105566	0.131377	0.101722	0.075716	0.052023	0.039145	0.025189	0.016778
1.544532	1.507265	1.480396	1.482896	1.477504	1.514500	1.544449	1.572457	1.515014	1.505102	1.482757	1.506129	1.490150	1.459837	1.458998	1.521640	1.546407	1.576604	1.593625	1.604639	1.624328	1.631205	1.587875	1.547701	1.514206	1.623475	1.628535	1.641714	1.549843	1.524665	1.540070	1.510322	1.565021	1.651470	1.755413	1.792235	1.793239	1.762298	1.748451	1.735481	1.722290	1.774263	1.778267	1.796734	1.782830	1.707755	1.720874	1.711032	1.700184	1.667542	1.656560	1.642623	1.627920	1.630184	1.603477	1.635037	1.594391	1.661150	1.637459	1.634749	1.610460	1.526720	1.156516	1.133345	1.100204	1.033692	0.919230	0.954580	1.009027	0.986840	0.960537	0.965883	0.946863	0.956562	0.921472	0.928498	0.895065	0.881878	0.809699	0.781384	0.728474	0.696296	0.653662	0.599127	0.559177	0.509077	0.474511	0.428740	0.227218	0.172091	0.131474	0.102313	0.101710	0.126577	0.098006	0.072950	0.050123	0.037715	0.024269	0.016166
1.534427	1.497404	1.470711	1.473195	1.467838	1.504592	1.534345	1.562169	1.505102	1.495255	1.473057	1.496276	1.480401	1.450286	1.449453	1.511685	1.536289	1.566289	1.583199	1.594141	1.613701	1.620533	1.577486	1.537576	1.504299	1.612853	1.617880	1.630973	1.539703	1.514690	1.529994	1.500441	1.554782	1.640665	1.743928	1.780509	1.781507	1.750769	1.737012	1.724127	1.711023	1.762655	1.766633	1.784979	1.771166	1.696582	1.709615	1.699838	1.689061	1.656633	1.645722	1.631876	1.617269	1.619519	1.592986	1.624340	1.583960	1.650282	1.626746	1.624054	1.599923	1.516731	1.148950	1.125930	1.093006	1.026929	0.913217	0.948334	1.002426	0.980384	0.954253	0.959564	0.940669	0.950304	0.915443	0.922423	0.889209	0.876109	0.804402	0.776272	0.723708	0.691740	0.649385	0.595207	0.555519	0.505746	0.471407	0.425935	0.225732	0.170965	0.130614	0.101643	0.101044	0.125749	0.097365	0.072473	0.049795	0.037468	0.024110	0.016060
