6.049794	5.856846	5.729777	5.614679	5.494525	2.180923	2.151927	2.176401	2.262119	2.296813	1.265081	1.262248	1.271799	1.291070	1.305085	0.569878	0.592582	0.582824	0.585253	0.606933	6.590757	6.668035	6.755142	6.770039	6.666249	4.092156	4.099504	4.122631	4.031964	3.879685	3.287543	3.330944	3.380851	3.439857	3.585179	3.663223	3.732816	3.797352	3.854049	3.914427	2.390748	2.376685	2.412919	2.381578	2.375053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.856846	5.651901	5.524316	5.386407	5.285572	2.099297	2.094258	2.124407	2.162128	2.211802	1.207664	1.233437	1.234657	1.231964	1.272271	0.543747	0.569907	0.573302	0.567023	0.573002	6.369921	6.395936	6.545191	6.505382	6.407315	3.952910	3.926521	4.000585	3.867540	3.682170	3.183950	3.201531	3.280550	3.361106	3.490759	3.483928	3.617967	3.669356	3.709421	3.804087	2.296874	2.313570	2.298198	2.322633	2.287126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.729777	5.524316	5.366303	5.283286	5.134430	2.052875	2.014797	2.056719	2.123652	2.137386	1.171294	1.181795	1.185700	1.211592	1.248269	0.520659	0.544296	0.552304	0.548101	0.568347	6.158607	6.240662	6.379253	6.363090	6.300808	3.875858	3.833270	3.868832	3.790941	3.616810	3.095615	3.089879	3.185800	3.276813	3.386265	3.410202	3.518676	3.540553	3.604171	3.641578	2.219341	2.273909	2.287623	2.263925	2.223843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.614679	5.386407	5.283286	5.136281	5.060734	2.001702	1.983055	2.025498	2.079203	2.118099	1.160054	1.171398	1.161876	1.190222	1.213427	0.523072	0.527749	0.537542	0.546370	0.563124	6.085027	6.088784	6.233637	6.241496	6.111946	3.740472	3.787162	3.844171	3.728488	3.581103	3.035143	3.058253	3.111846	3.217132	3.303557	3.324261	3.476469	3.532753	3.552520	3.628067	2.204299	2.223146	2.210613	2.226712	2.186085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.494525	5.285572	5.134430	5.060734	4.961356	1.974095	1.943003	1.977865	2.016447	2.056800	1.123600	1.143665	1.152890	1.160687	1.187767	0.505688	0.525369	0.524687	0.527445	0.558295	5.968395	6.017177	6.114853	6.108509	6.020876	3.694040	3.689324	3.724483	3.630409	3.475901	2.978456	2.990572	3.032707	3.168710	3.254587	3.277962	3.397127	3.427690	3.461214	3.525152	2.133616	2.196821	2.172706	2.150658	2.102220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.180923	2.099297	2.052875	2.001702	1.974095	3.694706	3.604398	3.671601	3.750989	3.873154	2.396992	2.438543	2.420225	2.456795	2.498159	1.215817	1.272135	1.272843	1.261095	1.303783	0.316680	0.314888	0.331354	0.319142	0.314736	3.559549	3.558011	3.607812	3.512836	3.337530	3.122957	3.097572	3.230394	3.253133	3.403962	3.112376	3.246127	3.240107	3.298496	3.366694	3.329643	3.330460	3.379999	3.327908	3.281493	2.405535	2.314455	2.258023	2.188581	2.138661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.151927	2.094258	2.014797	1.983055	1.943003	3.604398	3.544180	3.628606	3.714619	3.792769	2.349401	2.378106	2.381494	2.424263	2.455058	1.228346	1.242471	1.243259	1.258017	1.272881	0.314258	0.312126	0.314394	0.312775	0.314219	3.517710	3.535882	3.575650	3.432548	3.335163	3.069710	3.045421	3.133380	3.217283	3.298098	3.088667	3.160538	3.247465	3.233055	3.322101	3.273079	3.286641	3.329381	3.299604	3.251247	2.367686	2.289907	2.222167	2.149941	2.110764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.176401	2.124407	2.056719	2.025498	1.977865	3.671601	3.628606	3.682438	3.768592	3.856145	2.412841	2.430887	2.412163	2.472874	2.516228	1.220407	1.250682	1.268579	1.266383	1.308224	0.312711	0.317162	0.326170	0.322969	0.324691	3.599559	3.582191	3.634656	3.506589	3.373251	3.090357	3.081032	3.193856	3.290291	3.395509	3.146724	3.244386	3.283663	3.298977	3.378778	3.321225	3.336823	3.368406	3.337776	3.296193	2.420894	2.322207	2.269199	2.216786	2.162279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.262119	2.162128	2.123652	2.079203	2.016447	3.750989	3.714619	3.768592	3.822724	3.950090	2.456527	2.451582	2.485326	2.510026	2.553379	1.257355	1.304516	1.298376	1.303292	1.349023	0.320169	0.323635	0.334636	0.329161	0.332181	3.685910	3.676139	3.683917	3.615441	3.435229	3.167183	3.166685	3.270288	3.370590	3.473753	3.208188	3.305443	3.338774	3.398855	3.442141	3.413038	3.461944	3.451550	3.409043	3.365266	2.423110	2.406808	2.314455	2.247174	2.220319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.296813	2.211802	2.137386	2.118099	2.056800	3.873154	3.792769	3.856145	3.950090	4.032042	2.513879	2.535020	2.522975	2.579626	2.634563	1.273482	1.336477	1.338154	1.347308	1.367175	0.332123	0.333719	0.348012	0.327998	0.324271	3.762064	3.775298	3.796432	3.684699	3.532617	3.241298	3.254299	3.358274	3.451479	3.563554	3.281803	3.407376	3.424040	3.452086	3.556102	3.482762	3.510872	3.538412	3.505804	3.447583	2.484251	2.456753	2.381287	2.308260	2.260062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
